# Number	log Mgmc [Msun]	FUV [x local]	CRs [s^-1]	Z [solar]		Rgmc [pc]	P_ext [K cm^-3]
83 		4.1000        	-2.2000       	 -1.8723e+01   	 -7.6000e-01    0.2084         10.0000       
84 		4.1000        	-2.2000       	 -1.8723e+01   	 -5.2000e-01    37.0511        1.0000        
85 		4.1000        	-2.2000       	 -1.8723e+01   	 -5.2000e-01    13.1462        2.8000        
86 		4.1000        	-2.2000       	 -1.8723e+01   	 -5.2000e-01    4.6645         4.6000        
87 		4.1000        	-2.2000       	 -1.8723e+01   	 -5.2000e-01    1.6550         6.4000        
88 		4.1000        	-2.2000       	 -1.8723e+01   	 -5.2000e-01    0.5872         8.2000        
89 		4.1000        	-2.2000       	 -1.8723e+01   	 -5.2000e-01    0.2084         10.0000       
90 		4.1000        	-2.2000       	 -1.8723e+01   	 -2.8000e-01    37.0511        1.0000        
91 		4.1000        	-2.2000       	 -1.8723e+01   	 -2.8000e-01    13.1462        2.8000        
92 		4.1000        	-2.2000       	 -1.8723e+01   	 -2.8000e-01    4.6645         4.6000        
93 		4.1000        	-2.2000       	 -1.8723e+01   	 -2.8000e-01    1.6550         6.4000        
94 		4.1000        	-2.2000       	 -1.8723e+01   	 -2.8000e-01    0.5872         8.2000        
95 		4.1000        	-2.2000       	 -1.8723e+01   	 -2.8000e-01    0.2084         10.0000       
96 		4.1000        	-2.2000       	 -1.8723e+01   	 -4.0000e-02    37.0511        1.0000        
97 		4.1000        	-2.2000       	 -1.8723e+01   	 -4.0000e-02    13.1462        2.8000        
98 		4.1000        	-2.2000       	 -1.8723e+01   	 -4.0000e-02    4.6645         4.6000        
99 		4.1000        	-2.2000       	 -1.8723e+01   	 -4.0000e-02    1.6550         6.4000        
100		4.1000        	-2.2000       	 -1.8723e+01   	 -4.0000e-02    0.5872         8.2000        
101		4.1000        	-2.2000       	 -1.8723e+01   	 -4.0000e-02    0.2084         10.0000       
102		4.1000        	-2.2000       	 -1.8723e+01   	 2.0000e-01     37.0511        1.0000        
103		4.1000        	-2.2000       	 -1.8723e+01   	 2.0000e-01     13.1462        2.8000        
104		4.1000        	-2.2000       	 -1.8723e+01   	 2.0000e-01     4.6645         4.6000        
105		4.1000        	-2.2000       	 -1.8723e+01   	 2.0000e-01     1.6550         6.4000        
106		4.1000        	-2.2000       	 -1.8723e+01   	 2.0000e-01     0.5872         8.2000        
107		4.1000        	-2.2000       	 -1.8723e+01   	 2.0000e-01     0.2084         10.0000       
108		4.1000        	-0.3000       	 -1.6823e+01   	 -1.0000e+00    37.0511        1.0000        
109		4.1000        	-0.3000       	 -1.6823e+01   	 -1.0000e+00    13.1462        2.8000        
110		4.1000        	-0.3000       	 -1.6823e+01   	 -1.0000e+00    4.6645         4.6000        
111		4.1000        	-0.3000       	 -1.6823e+01   	 -1.0000e+00    1.6550         6.4000        
112		4.1000        	-0.3000       	 -1.6823e+01   	 -1.0000e+00    0.5872         8.2000        
113		4.1000        	-0.3000       	 -1.6823e+01   	 -1.0000e+00    0.2084         10.0000       
114		4.1000        	-0.3000       	 -1.6823e+01   	 -7.6000e-01    37.0511        1.0000        
115		4.1000        	-0.3000       	 -1.6823e+01   	 -7.6000e-01    13.1462        2.8000        
116		4.1000        	-0.3000       	 -1.6823e+01   	 -7.6000e-01    4.6645         4.6000        
117		4.1000        	-0.3000       	 -1.6823e+01   	 -7.6000e-01    1.6550         6.4000        
118		4.1000        	-0.3000       	 -1.6823e+01   	 -7.6000e-01    0.5872         8.2000        
119		4.1000        	-0.3000       	 -1.6823e+01   	 -7.6000e-01    0.2084         10.0000       
120		4.1000        	-0.3000       	 -1.6823e+01   	 -5.2000e-01    37.0511        1.0000        
121		4.1000        	-0.3000       	 -1.6823e+01   	 -5.2000e-01    13.1462        2.8000        
122		4.1000        	-0.3000       	 -1.6823e+01   	 -5.2000e-01    4.6645         4.6000        
123		4.1000        	-0.3000       	 -1.6823e+01   	 -5.2000e-01    1.6550         6.4000        
124		4.1000        	-0.3000       	 -1.6823e+01   	 -5.2000e-01    0.5872         8.2000        
125		4.1000        	-0.3000       	 -1.6823e+01   	 -5.2000e-01    0.2084         10.0000       
126		4.1000        	-0.3000       	 -1.6823e+01   	 -2.8000e-01    37.0511        1.0000        
127		4.1000        	-0.3000       	 -1.6823e+01   	 -2.8000e-01    13.1462        2.8000        
128		4.1000        	-0.3000       	 -1.6823e+01   	 -2.8000e-01    4.6645         4.6000        
129		4.1000        	-0.3000       	 -1.6823e+01   	 -2.8000e-01    1.6550         6.4000        
130		4.1000        	-0.3000       	 -1.6823e+01   	 -2.8000e-01    0.5872         8.2000        
131		4.1000        	-0.3000       	 -1.6823e+01   	 -2.8000e-01    0.2084         10.0000       
132		4.1000        	-0.3000       	 -1.6823e+01   	 -4.0000e-02    37.0511        1.0000        
133		4.1000        	-0.3000       	 -1.6823e+01   	 -4.0000e-02    13.1462        2.8000        
134		4.1000        	-0.3000       	 -1.6823e+01   	 -4.0000e-02    4.6645         4.6000        
135		4.1000        	-0.3000       	 -1.6823e+01   	 -4.0000e-02    1.6550         6.4000        
136		4.1000        	-0.3000       	 -1.6823e+01   	 -4.0000e-02    0.5872         8.2000        
137		4.1000        	-0.3000       	 -1.6823e+01   	 -4.0000e-02    0.2084         10.0000       
138		4.1000        	-0.3000       	 -1.6823e+01   	 2.0000e-01     37.0511        1.0000        
139		4.1000        	-0.3000       	 -1.6823e+01   	 2.0000e-01     13.1462        2.8000        
